947,431
947,431
947,431
947,431
947,431
947,432
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
948,431
947,431
947,431
947,432
947,431
947,431
947,432
947,431
947,431
947,431
947,431
947,432
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
948,431
947,431
947,432
947,431
947,431
947,431
948,431
947,431
947,431
948,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
948,431
947,431
948,431
947,431
947,431
947,431
948,431
947,431
947,432
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
948,431
947,431
947,431
947,431
947,431
947,432
948,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
948,431
947,431
947,431
948,431
947,431
947,431
947,431
947,431
947,431
947,431
948,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
948,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
948,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
948,431
948,431
948,431
947,431
947,431
947,431
947,431
947,431
947,431
948,431
948,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
948,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
948,431
947,431
948,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,432
947,431
947,431
947,431
947,431
947,431
948,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
948,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
948,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
948,431
948,431
948,431
947,431
947,431
947,431
947,431
947,431
948,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
948,431
948,431
948,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
948,431
947,431
947,431
948,431
947,431
947,431
948,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
948,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
948,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
948,431
947,431
948,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
948,431
948,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
948,431
948,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
948,431
947,431
947,431
948,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
948,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
946,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
947,431
